,x,y,z
13488,-22,50,-9
13489,-24,51,-9
13490,-29,57,-10
13491,-33,56,-9
13492,-39,61,-12
13493,-43,63,-13
13494,-48,68,-16
13495,-51,70,-18
13496,-48,52,-17
13497,-44,49,-18
13498,-41,46,-19
13499,-38,47,-18
13500,-32,60,-17
13501,-30,69,-19
13502,-28,82,-21
13503,-28,80,-20
13504,-27,76,-20
13505,-26,74,-21
13506,-24,73,-20
13507,-6,66,-24
13508,3,61,-22
13509,-11,59,-7
13510,-17,57,-5
13511,-16,56,-2
13512,-16,57,-2
13513,-20,57,-3
13514,-21,61,-4
13515,-28,74,3
13516,-30,81,2
13517,-22,77,5
13518,-26,74,18
13519,-14,56,13
13520,14,49,19
13521,47,72,37
13522,-7,97,40
13523,-116,71,10
13524,-68,62,34
13525,-38,76,19
13526,-16,67,-4
13527,-19,58,-6
13528,-17,49,-10
13529,-19,45,-13
13530,-21,39,-6
13531,-19,39,-5
13532,-14,35,-11
13533,-14,33,-12
13534,-17,45,-5
13535,-19,55,-5
13536,-21,74,-17
13537,-24,84,-16
13538,-50,93,21
13539,-48,95,16
13540,-63,59,52
13541,-54,52,43
13542,-36,60,24
13543,-21,71,2
13544,-18,77,-5
13545,-19,73,-2
13546,-17,69,-3
13547,-16,58,-2
13548,-16,54,-3
13549,-20,54,-9
13550,-17,50,-7
13551,-11,46,-5
13552,-11,44,-4
13553,-17,47,-1
13554,-19,54,-2
13555,-19,68,-5
13556,-20,76,-7
13557,-19,80,-11
13558,-18,85,-14
13559,-21,89,-11
13560,-24,69,1
13561,-24,64,17
13562,2,56,127
13563,21,68,78
13564,-6,62,38
13565,9,63,23
13566,-9,73,4
13567,-13,52,5
13568,-18,58,2
13569,-19,56,0
13570,-23,51,-6
13571,-22,48,-7
13572,-14,40,-5
13573,-10,38,-4
13574,-10,36,3
13575,-11,36,5
13576,-13,50,14
13577,-16,59,9
13578,-24,71,15
13579,-62,107,29
13580,-60,103,39
13581,-53,87,18
13582,-29,65,25
13583,-26,56,11
13584,-28,51,12
13585,-30,61,6
13586,-26,70,0
13587,-15,72,-11
13588,-11,65,-11
13589,-15,55,-5
13590,-17,53,-3
13591,-18,51,-4
13592,-18,51,-4
13593,-16,53,-5
13594,-15,54,-6
13595,-15,54,-5
13596,-13,55,-4
13597,-12,58,-5
13598,-14,59,-5
13599,-16,62,-7
13600,-18,69,-11
13601,-20,72,-10
13602,-20,100,-12
13603,-26,114,-3
13604,-52,75,127
13605,-49,65,48
13606,-8,56,20
13607,-20,40,23
13608,-23,76,8
13609,-24,71,1
13610,-19,68,-13
13611,-16,55,-19
13612,-24,40,-31
13613,-35,44,-41
13614,-67,40,-25
13615,-21,14,35
13616,-3,-66,-14
13617,-20,41,11
13618,-78,113,2
13619,-93,71,-19
13620,-48,16,-15
13621,-80,53,9
13622,-66,58,18
13623,-22,34,12
13624,-22,32,5
13625,-19,33,-6
13626,-20,26,-12
13627,-51,49,-53
13628,-88,54,-54
13629,-78,35,-43
13630,-68,35,-39
13631,-17,25,-32
13632,-9,17,-35
13633,-20,7,-31
13634,-13,15,-48
13635,-20,23,-47
13636,-30,43,-44
13637,-36,54,-40
13638,-37,59,-41
13639,-38,54,-41
13640,-54,53,-21
13641,-55,53,-19
13642,-58,57,-4
13643,-43,53,-7
13644,-43,59,-5
13645,-50,59,2
13646,-47,70,-3
13647,-47,69,-5
13648,-51,49,-1
13649,-49,43,-1
13650,-54,42,3
13651,-47,54,4
13652,-44,53,5
13653,-43,47,11
13654,-37,44,4
13655,-34,34,-7
13656,-34,34,-10
13657,-31,34,-15
13658,-32,33,-18
13659,-33,36,-21
13660,-32,37,-23
13661,-36,35,-19
13662,-36,35,-17
13663,-35,39,-15
13664,-36,42,-14
13665,-39,53,-14
13666,-41,59,-16
13667,-49,71,-22
13668,-55,70,-25
13669,-63,61,-36
13670,-69,38,-28
13671,-66,35,-30
13672,-50,45,-29
13673,-44,54,-26
13674,-35,76,-28
13675,-30,79,-27
13676,-25,66,-22
13677,-23,63,-21
13678,-16,61,-23
13679,-16,57,-22
13680,-15,55,-19
13681,-13,54,-17
13682,-15,55,-15
13683,-14,58,-16
13684,-10,60,-20
13685,-11,58,-18
13686,-12,66,-17
13687,-18,80,-19
13688,-22,87,-17
13689,-41,72,11
13690,-47,54,20
13691,-63,53,31
13692,-72,60,38
13693,-84,63,55
13694,-81,68,45
13695,-47,60,14
13696,-41,58,6
13697,-35,60,0
13698,-30,55,-1
13699,-17,50,-11
13700,-16,47,-11
13701,-15,43,-9
13702,-16,41,-6
13703,-16,43,-6
13704,-16,47,-7
13705,-21,55,-6
13706,-32,65,-12
13707,-37,72,-13
13708,-56,95,-17
13709,-59,91,-56
13710,-65,30,16
13711,-96,38,0
13712,-37,46,-27
13713,-35,56,-17
13714,-46,71,-17
13715,-40,73,-18
13716,-34,65,-21
13717,-35,69,-24
13718,-29,74,-31
13719,-29,71,-34
13720,-43,67,-28
13721,-45,66,-26
13722,-33,56,-23
13723,-26,50,-20
13724,-13,42,-9
13725,-17,35,-2
13726,-20,36,-2
13727,-25,44,6
13728,-26,49,11
13729,-32,59,10
13730,-33,62,11
13731,-41,72,11
13732,-49,83,8
13733,-44,101,-6
13734,-40,94,-2
13735,-13,59,6
13736,8,53,21
13737,-10,73,28
13738,-25,74,18
13739,-36,73,4
13740,-18,62,3
13741,-13,50,-8
13742,-21,47,9
13743,-32,46,10
13744,-32,46,1
13745,-32,59,-3
13746,-32,68,-2
13747,-32,66,-2
13748,-36,74,-3
13749,-37,75,-3
13750,-36,59,0
13751,-36,58,-2
13752,-32,60,-6
13753,-31,64,-8
13754,-28,79,-15
13755,-24,85,-16
13756,-20,86,-17
13757,-19,79,-14
13758,-13,74,-10
13759,-11,73,-9
13760,-11,66,-5
13761,-11,61,-3
13762,-11,56,-3
13763,-13,51,0
13764,-14,52,4
13765,-15,54,14
13766,-12,54,11
13767,-11,65,14
13768,-8,74,18
13769,-7,75,23
13770,-6,77,18
13771,-9,73,18
13772,-12,68,20
13773,-15,64,16
13774,-17,68,13
13775,-21,69,12
13776,-21,69,11
13777,-21,63,11
13778,-20,59,8
13779,-18,57,9
13780,-17,54,8
13781,-16,54,10
13782,-16,51,10
13783,-19,48,13
13784,-24,47,17
13785,-27,48,21
13786,-30,57,22
13787,-27,57,21
13788,-22,57,18
13789,-23,59,16
13790,-28,67,14
13791,-29,75,11
13792,-31,75,10
13793,-33,65,10
13794,-32,59,11
13795,-32,55,10
13796,-32,64,2
13797,-33,79,-6
13798,-30,82,-10
13799,-16,74,-10
13800,-14,69,-7
13801,-12,68,-3
13802,-12,68,-4
13803,-11,62,-2
13804,-11,57,0
13805,-16,48,6
13806,-16,45,7
13807,-13,49,5
13808,-11,51,5
13809,-13,57,9
13810,-13,64,9
13811,-12,80,15
13812,2,84,17
13813,3,89,19
13814,2,79,28
13815,2,67,25
13816,-10,55,17
13817,-15,57,15
13818,-13,64,11
13819,-15,66,10
13820,-19,63,9
13821,-20,58,10
13822,-16,50,11
13823,-15,55,9
13824,-18,59,16
13825,-19,52,15
13826,-16,42,15
13827,-16,45,15
13828,-20,56,16
13829,-21,58,17
13830,-23,54,18
13831,-23,56,16
13832,-25,65,13
13833,-25,70,11
13834,-27,80,8
13835,-30,70,15
13836,-29,62,17
13837,-28,49,13
13838,-26,51,11
13839,-20,69,5
13840,-22,75,2
13841,-14,82,-6
13842,-6,75,-11
13843,-15,64,0
13844,-19,61,1
13845,-18,51,2
13846,-16,47,2
13847,-13,45,0
13848,-14,45,0
13849,-18,51,1
13850,-18,54,1
13851,-19,59,0
13852,-22,68,1
13853,-22,73,2
13854,-26,88,9
13855,-18,93,3
13856,4,88,26
13857,14,79,49
13858,-17,63,28
13859,-16,56,24
13860,-6,57,16
13861,-12,61,14
13862,-18,69,7
13863,-21,65,9
13864,-15,57,6
13865,-12,53,4
13866,-13,48,3
13867,-14,47,3
13868,-15,45,6
13869,-16,45,10
13870,-15,44,12
13871,-15,48,20
13872,-16,52,24
13873,-9,61,24
13874,-8,68,23
13875,-12,81,26
13876,-24,87,23
13877,-38,93,23
13878,-45,90,17
13879,-38,68,16
13880,-31,59,12
13881,-31,46,11
13882,-29,47,8
13883,-30,55,4
13884,-31,60,0
13885,-44,63,-5
13886,-57,60,-7
13887,-68,62,-25
13888,-92,80,-57
13889,-60,90,-66
13890,-14,89,-44
13891,13,85,-25
13892,-11,82,15
13893,-20,79,22
13894,-5,82,22
13895,-1,77,17
13896,-5,74,20
13897,-1,73,18
13898,6,66,12
13899,8,59,9
13900,-12,47,-8
13901,-26,35,-12
13902,-54,12,11
13903,-58,3,25
13904,-58,11,56
13905,-48,24,48
13906,-20,22,2
13907,-6,37,-5
13908,3,52,-5
13909,4,99,1
13910,-11,126,-2
13911,-54,115,13
13912,-79,81,16
13913,7,42,16
13914,26,59,28
13915,-12,84,28
13916,-29,81,17
13917,-18,58,11
13918,-31,57,18
13919,-44,52,27
13920,-42,53,28
13921,-26,56,18
13922,-24,59,17
13923,-30,69,10
13924,-34,81,5
13925,-30,74,5
13926,-31,63,4
13927,-30,58,4
13928,-28,57,-1
13929,-26,64,-8
13930,-54,81,-13
13931,-66,101,-10
13932,-85,128,-4
13933,-74,128,-15
13934,-24,128,10
13935,0,103,19
13936,-56,52,45
13937,-31,51,55
13938,1,27,43
13939,-5,22,38
13940,3,13,29
13941,0,7,29
13942,-5,9,34
13943,-7,5,25
13944,-6,0,27
13945,-4,6,29
13946,-10,8,42
13947,-9,12,53
13948,-3,7,50
13949,6,7,43
13950,15,14,41
13951,9,32,50
13952,0,33,46
13953,5,52,27
13954,4,70,25
13955,-7,121,22
13956,-7,128,10
13957,-46,128,62
13958,-83,128,80
13959,19,4,41
13960,-11,77,39
13961,-3,69,33
13962,-8,49,36
13963,-9,50,39
13964,-16,51,43
13965,-14,53,44
13966,-11,58,41
13967,-12,63,37
13968,-16,68,30
13969,-20,71,26
13970,-28,87,15
13971,-31,75,20
13972,-31,50,23
13973,-29,53,18
13974,-28,67,7
13975,-28,76,5
13976,-35,91,1
13977,-32,95,0
13978,-28,94,-1
13979,-26,92,-1
13980,-15,84,-7
13981,-12,68,-4
13982,-15,62,0
13983,-19,55,5
13984,-17,52,4
13985,-10,46,0
13986,-8,46,0
13987,-7,45,2
13988,-7,45,5
13989,-10,56,14
13990,-10,68,25
13991,-5,95,20
13992,9,95,24
13993,29,81,29
13994,29,86,23
13995,9,93,22
13996,-4,87,22
13997,-18,84,18
13998,-16,75,12
13999,-17,70,9
14000,-19,59,7
14001,-18,55,5
14002,-12,49,4
14003,-5,49,6
14004,27,53,-25
14005,18,45,-86
14006,-127,-8,-128
14007,-127,-40,-128
14008,-87,36,11
14009,31,32,-109
14010,-45,30,-52
14011,-21,38,-67
14012,-13,31,-64
14013,-13,29,-60
14014,-18,21,-64
14015,-19,26,-66
14016,-16,43,-38
14017,-13,40,-57
14018,-6,45,-62
14019,-12,47,-56
14020,-8,45,-53
14021,-40,34,-27
14022,-34,32,-26
14023,-39,14,-25
14024,-61,3,-29
14025,-64,2,-38
14026,-70,-1,-26
14027,-63,25,5
14028,-31,25,-38
14029,-19,18,-82
14030,-34,20,-77
14031,-40,29,-89
14032,-25,34,-94
14033,-28,25,-81
14034,-23,-9,-63
14035,-18,-9,-62
14036,-7,0,-60
14037,-8,3,-53
14038,2,8,-70
14039,3,15,-99
14040,-22,24,-78
14041,-33,10,-63
14042,-24,-19,-34
14043,-23,-23,-20
14044,-24,-27,-6
14045,-27,-29,-2
14046,-32,-30,-17
14047,-32,-29,-26
14048,-29,-32,-9
14049,-17,-29,-7
14050,-15,-21,-75
14051,-22,-26,-76
14052,-46,-30,-75
14053,-7,-33,-69
14054,-7,-34,-64
14055,-17,-33,-53
14056,-17,-28,-44
14057,-12,-17,-34
14058,-9,-12,-32
14059,-13,0,-27
14060,-17,8,-27
14061,-34,27,-27
14062,-28,41,-33
14063,-10,83,-72
14064,-51,121,-79
14065,-127,78,-18
14066,-70,28,-54
14067,-12,63,-79
14068,-119,61,-34
14069,-127,51,-34
14070,-127,38,-56
14071,-118,42,-56
14072,-86,25,-32
14073,-52,28,-42
14074,9,20,-42
14075,18,9,-32
14076,20,-2,-2
14077,17,0,12
14078,8,8,20
14079,-5,14,24
14080,-39,31,42
14081,-11,31,26
14082,44,47,10
14083,43,67,19
14084,1,109,38
14085,4,112,32
14086,8,116,30
14087,8,110,30
14088,1,79,24
14089,0,72,18
14090,6,74,18
14091,-13,69,27
14092,-14,59,26
14093,-14,50,23
14094,-15,50,24
14095,-20,55,21
14096,-25,58,20
14097,-36,61,32
14098,-35,59,31
14099,-35,70,24
14100,-34,77,22
14101,-31,70,24
14102,-30,62,25
14103,-27,68,18
14104,-26,71,15
14105,-26,80,6
14106,-26,86,1
14107,-22,94,-6
14108,-18,86,-6
14109,-19,82,-6
14110,-13,75,-5
14111,-12,71,-4
14112,-22,70,-1
14113,-27,72,0
14114,-24,66,1
14115,-23,58,5
14116,-21,37,18
14117,-19,35,24
14118,-6,36,27
14119,-1,38,29
14120,-5,46,40
14121,-8,52,40
14122,-8,70,35
14123,-9,75,34
14124,-11,66,32
14125,-8,64,21
14126,-6,69,16
14127,-12,73,9
14128,-16,73,7
14129,-21,70,10
14130,-21,70,12
14131,-17,67,10
14132,-16,63,10
14133,-16,64,8
14134,-18,66,7
14135,-21,63,7
14136,-23,59,7
14137,-26,54,14
14138,-28,53,16
14139,-34,55,38
14140,-39,61,47
14141,-36,66,41
14142,-30,65,38
14143,-27,63,26
14144,-32,64,8
14145,-39,73,3
14146,-43,71,-7
14147,-41,63,-7
14148,-38,65,-9
14149,-35,64,-13
14150,-28,66,-15
14151,-26,69,-13
14152,-23,70,-19
14153,-22,77,-19
14154,-26,86,-15
14155,-27,84,-12
14156,-25,80,-15
14157,-21,79,-16
14158,-14,74,-16
14159,-12,71,-14
14160,-11,66,-12
14161,-16,63,-6
14162,-17,64,-4
14163,-12,62,-4
14164,-11,62,-3
14165,-10,62,4
14166,-11,66,16
14167,-6,78,26
14168,3,80,24
14169,6,79,57
14170,10,79,64
14171,28,72,55
14172,32,72,48
14173,14,79,33
14174,1,80,27
14175,-11,75,14
14176,-15,72,9
14177,-19,69,3
14178,-20,67,-1
14179,-17,57,-6
14180,-16,53,-2
14181,-17,51,2
14182,-17,45,-2
14183,-16,44,-1
14184,-19,48,1
14185,-22,49,5
14186,-36,61,18
14187,-43,69,20
14188,-55,70,18
14189,-49,66,11
14190,-21,71,14
14191,-22,72,10
14192,-39,57,15
14193,-43,60,12
14194,-46,62,8
14195,-41,62,4
14196,-30,67,-7
14197,-27,80,-13
14198,-24,82,-13
14199,-20,79,-13
14200,-18,80,-12
14201,-15,77,-11
14202,-13,74,-10
14203,-11,68,-9
14204,-11,66,-8
14205,-11,62,-7
14206,-11,59,-5
14207,-11,56,-2
14208,-11,56,-1
14209,-16,59,14
14210,-20,67,30
14211,-18,78,23
14212,-6,79,15
14213,29,77,26
14214,37,68,28
14215,34,50,26
14216,21,54,25
14217,-4,75,17
14218,-18,83,14
14219,-23,81,13
14220,-26,70,10
14221,-25,64,9
14222,-22,57,7
14223,-19,55,8
14224,-12,50,7
14225,-10,50,6
14226,-9,48,9
14227,-10,46,11
14228,-13,47,20
14229,-14,49,23
14230,-16,62,23
14231,-17,66,24
14232,-26,72,28
14233,-29,79,29
14234,-29,95,26
14235,-21,90,22
14236,-19,75,23
14237,-24,61,25
14238,-26,50,22
14239,-28,60,13
14240,-28,73,6
14241,-19,92,-7
14242,-14,92,-9
14243,-11,83,-9
14244,-13,79,-6
14245,-17,70,-7
14246,-17,68,-7
14247,-15,60,-6
14248,-12,55,-5
14249,-10,46,-1
14250,-14,45,4
14251,-28,44,22
14252,-28,49,26
14253,-16,50,28
14254,-14,52,34
14255,-17,56,35
14256,-20,66,34
14257,-22,70,33
14258,-20,68,30
14259,-18,68,25
14260,-15,65,18
14261,-17,62,16
14262,-17,67,10
14263,-20,68,8
14264,-19,66,5
14265,-19,60,5
14266,-42,55,12
14267,-52,57,17
14268,-49,51,13
14269,-56,49,14
14270,-67,46,21
14271,-68,41,23
14272,-70,39,27
14273,-62,35,36
14274,-63,31,36
14275,-53,25,38
14276,-49,25,35
14277,-48,28,37
14278,-47,28,39
14279,-40,20,39
14280,-31,16,33
14281,-39,15,39
14282,-47,12,43
14283,-34,16,44
14284,-16,6,48
14285,-44,2,42
14286,-50,-3,43
14287,-29,3,47
14288,-23,3,46
14289,-26,-7,48
14290,-23,-16,51
14291,-22,-16,52
14292,-13,-9,52
14293,-11,-11,54
14294,-16,-14,59
14295,-24,-15,59
14296,-25,-10,66
14297,-20,-11,64
14298,-26,-12,64
14299,-29,-11,66
14300,-22,-7,59
14301,-19,-7,62
14302,-25,-3,62
14303,-25,2,63
14304,-22,7,60
14305,-18,9,55
14306,-17,11,52
14307,-19,7,50
14308,-15,5,49
14309,-9,3,59
14310,-13,1,60
14311,-25,-1,63
14312,-21,-4,60
14313,-13,-5,55
14314,-10,-6,54
14315,-14,-8,52
14316,-21,-9,55
14317,-24,-9,71
14318,-23,-7,65
14319,-27,-6,52
14320,-20,-2,58
14321,-10,3,68
14322,-8,-4,69
14323,-32,-4,66
14324,-41,-4,78
14325,-29,-3,72
14326,-38,-14,63
14327,-40,-12,55
14328,-31,-8,49
14329,-32,-6,50
14330,-33,2,54
14331,-32,4,53
14332,-25,-2,48
14333,-24,-3,47
14334,-22,-4,48
14335,-20,-5,48
14336,-20,-7,51
14337,-19,-10,53
14338,-20,-3,62
14339,-25,-2,55
14340,-21,4,65
14341,-20,3,61
14342,-15,-6,60
14343,-12,-12,57
14344,-20,-10,64
14345,-16,-1,70
14346,-24,5,74
14347,-16,3,77
14348,-11,3,81
14349,-20,-3,74
14350,-17,3,58
14351,-21,4,52
14352,-60,9,68
14353,-74,6,43
14354,-35,6,41
14355,-14,3,35
14356,3,-3,24
14357,77,-15,-33
14358,26,-18,-60
14359,-63,-14,-48
14360,-80,-18,-29
14361,-70,-22,-81
14362,-73,-30,-74
14363,-81,-27,-9
14364,-10,9,-81
14365,-23,-17,-51
14366,-81,-45,-43
14367,-94,-46,-10
14368,-36,-30,2
14369,4,-39,-6
14370,-41,-13,-26
14371,-86,4,-48
14372,-70,10,-81
14373,-61,4,-76
14374,-57,4,-49
14375,-40,-1,-43
14376,-23,2,-30
14377,-31,6,-26
14378,-46,17,-12
14379,-47,17,-7
14380,-34,12,-9
14381,-31,19,-16
14382,-22,33,-44
14383,-127,49,-93
14384,-127,35,-73
14385,-98,18,-108
14386,-60,6,-111
14387,-76,19,-62
14388,-69,36,-36
14389,-16,32,-12
14390,-4,30,-6
14391,15,28,11
14392,12,29,27
14393,-20,32,53
14394,-40,40,58
14395,-51,28,54
14396,-49,17,48
14397,-51,8,39
14398,-52,4,35
14399,-56,-1,31
14400,-55,3,28
14401,-53,0,27
14402,-49,2,23
14403,-46,3,22
14404,-42,4,22
14405,-43,4,23
14406,-51,1,28
14407,-53,1,32
14408,-56,1,39
14409,-57,1,43
14410,-54,5,48
14411,-51,5,48
14412,-49,5,44
14413,-52,4,41
14414,-61,2,36
14415,-70,1,35
14416,-70,-3,29
14417,-66,-6,24
14418,-63,-9,24
14419,-58,-17,10
14420,-60,-18,2
14421,-73,-16,-2
14422,-73,-16,-8
14423,-70,-14,-20
14424,-71,-9,-15
14425,-55,7,-9
14426,-43,16,-8
14427,-37,41,4
14428,-46,53,20
14429,-67,67,42
14430,-70,68,51
14431,-55,55,53
14432,-49,48,55
14433,-45,39,50
14434,-42,37,51
14435,-28,45,58
14436,-25,49,58
14437,-36,44,56
14438,-30,38,39
14439,0,30,26
14440,-15,15,-46
14441,-22,6,-84
14442,-77,-2,-35
14443,-87,20,16
14444,-54,71,-76
14445,-34,46,-70
14446,-42,15,-27
14447,-42,16,-13
14448,-39,20,0
14449,-38,21,1
14450,-40,25,-1
14451,-41,24,-2
14452,-43,30,-20
14453,-51,29,-31
14454,-101,29,-49
14455,-84,30,-70
14456,-63,22,-69
14457,-51,17,-66
14458,-48,14,-70
14459,-54,8,-63
14460,-48,11,-67
14461,-33,24,-73
14462,-37,31,-66
14463,-46,41,-51
14464,-42,39,-50
14465,-31,33,-36
14466,-35,31,-24
14467,-33,35,-24
14468,-32,33,-23
14469,-37,29,-21
14470,-33,29,-15
14471,-46,27,-34
14472,-73,23,-23
14473,-62,19,-22
14474,-52,10,-37
14475,-59,14,-34
14476,-54,18,-31
14477,-62,20,-27
14478,-54,20,-29
14479,-51,17,-26
14480,-50,15,-25
14481,-47,12,-23
14482,-44,16,-20
14483,-51,19,-23
14484,-47,14,-21
14485,-47,14,-18
14486,-47,13,-14
14487,-48,14,-11
14488,-56,15,-7
14489,-56,19,-10
14490,-43,29,6
14491,-41,27,-5
14492,-50,22,-23
14493,-65,23,-29
14494,-59,18,-28
14495,-64,24,-8
14496,-78,15,-10
14497,-78,30,-22
14498,-78,31,-27
14499,-61,20,-42
14500,-58,23,-30
14501,-61,17,-26
14502,-58,13,-29
14503,-54,9,-23
14504,-57,9,-21
14505,-52,12,-27
14506,-53,14,-32
14507,-58,18,-31
14508,-60,11,-19
14509,-61,5,-4
14510,-50,6,1
14511,-44,28,-7
14512,-67,3,1
14513,-41,-5,-4
14514,-42,4,3
14515,-39,6,0
14516,-48,8,1
14517,-48,11,-1
14518,-45,20,-1
14519,-42,24,1
14520,-35,36,-4
14521,-35,41,-6
14522,-45,57,17
14523,-47,72,25
14524,-22,102,-1
14525,-14,118,-3
14526,-13,102,14
14527,-3,73,13
14528,5,69,9
14529,-3,76,2
14530,-14,71,-3
14531,-29,57,-12
14532,-34,54,-10
14533,-36,45,-3
14534,-34,42,2
14535,-32,42,11
14536,-31,44,11
14537,-32,61,16
14538,-36,68,15
14539,-52,73,21
14540,-56,66,16
14541,-31,65,13
14542,-15,69,12
14543,-27,60,16
14544,-29,53,12
14545,-25,64,-5
14546,-9,75,-34
14547,-10,81,-67
14548,-82,81,-54
14549,-85,87,-36
14550,-46,89,-28
14551,-30,82,-44
14552,-37,76,-35
14553,-38,66,-37
14554,-22,45,-75
14555,-28,47,-82
14556,-20,44,-50
14557,-16,29,-53
14558,-13,12,-74
14559,-28,7,-53
14560,-46,-21,-20
14561,-30,-31,-13
14562,-17,-25,-3
14563,-36,-28,11
14564,-46,-41,9
14565,-30,-52,4
14566,-6,-51,0
14567,49,-28,2
14568,64,-17,7
14569,60,2,20
14570,38,12,21
14571,-11,17,40
14572,-16,30,46
14573,-47,67,66
14574,-41,91,75
14575,-9,90,69
14576,-33,86,69
14577,-42,59,63
14578,-26,48,69
14579,-7,41,73
14580,-13,36,72
14581,-17,36,72
14582,-22,33,66
14583,-27,31,62
14584,-37,32,56
14585,-42,34,52
14586,-49,41,51
14587,-48,41,49
14588,-46,40,44
14589,-40,40,40
14590,-35,43,38
14591,-34,44,39
14592,-34,50,39
14593,-36,56,40
14594,-49,72,50
14595,-56,78,49
14596,-57,79,44
14597,-53,72,45
14598,-30,44,52
14599,-34,39,60
14600,-27,54,74
14601,1,39,80
14602,-2,15,52
14603,-46,-14,14
14604,-67,-1,15
14605,-61,-4,40
14606,-51,-1,40
14607,-6,3,14
14608,1,-8,11
14609,-5,-22,7
14610,-7,-19,9
14611,-11,-15,9
14612,-11,-16,-3
14613,-5,-7,-24
14614,-13,4,-23
14615,-60,29,-86
14616,-108,49,-80
14617,-127,9,-60
14618,-80,-45,-39
14619,-80,-40,-16
14620,-70,-16,-1
14621,-60,-14,-3
14622,-52,-5,-5
14623,-46,-5,-1
14624,-43,-5,2
14625,-39,-8,3
14626,-40,-9,9
14627,-37,-8,9
14628,-28,-4,4
14629,-29,1,4
14630,-38,23,-3
14631,-34,45,-8
14632,-35,122,-22
14633,-65,128,-20
14634,-127,66,-41
14635,-42,-37,18
14636,-44,84,-1
14637,-50,90,5
14638,-33,77,2
14639,-25,78,-1
14640,-26,84,-7
14641,-17,83,-11
14642,-11,73,-9
14643,-9,63,-3
14644,-11,60,-1
14645,-12,63,2
14646,-12,65,2
14647,-11,65,0
14648,-12,61,0
14649,-14,61,0
14650,-14,64,1
14651,-14,69,3
14652,-15,72,5
14653,-20,90,7
14654,-20,76,25
14655,-18,56,24
14656,-18,53,15
14657,7,55,12
14658,-68,78,21
14659,-46,65,23
14660,-23,51,7
14661,-20,52,1
14662,-24,57,-2
14663,-24,56,-5
14664,-24,51,-2
14665,-18,52,-1
14666,-14,54,2
14667,-9,52,4
14668,-16,54,10
14669,-17,52,15
14670,0,57,49
14671,22,49,59
14672,-19,58,29
14673,-34,57,13
14674,-48,68,13
14675,-33,73,-2
14676,-27,72,-8
14677,-26,64,-6
14678,-24,57,-2
14679,-23,51,2
14680,-22,53,0
14681,-22,63,-7
14682,-22,65,-10
14683,-17,57,-6
14684,-15,53,-3
14685,-18,47,3
14686,-17,44,7
14687,-42,64,27
14688,-61,69,20
14689,-79,73,22
14690,-54,85,17
14691,-38,80,17
14692,-40,66,24
14693,-42,65,16
14694,-39,60,0
14695,-36,53,-2
14696,-38,47,1
14697,-36,49,-1
14698,-20,45,-9
14699,-16,35,-10
14700,-23,28,-2
14701,-25,28,-4
14702,-29,30,-5
14703,-35,36,-5
14704,-48,37,-1
14705,-49,36,-2
14706,-47,36,-11
14707,-48,39,-14
14708,-52,44,-10
14709,-57,45,-5
14710,-48,51,-8
14711,-29,57,-7
14712,-32,55,-4
14713,-46,55,-6
14714,-50,57,-6
14715,-58,47,-2
14716,-57,49,-8
14717,-53,53,-11
14718,-54,58,-14
14719,-51,67,-17
14720,-50,59,-13
14721,-52,51,-10
14722,-49,47,-9
14723,-43,44,-9
14724,-40,50,-11
14725,-33,62,-15
14726,-31,70,-17
14727,-27,75,-16
14728,-23,71,-17
14729,-20,72,-20
14730,-14,70,-23
14731,-15,68,-22
14732,-21,63,-15
14733,-25,60,-12
14734,-22,55,-14
14735,-17,53,-15
14736,-21,55,-12
14737,-24,55,-11
14738,-26,60,-6
14739,-35,67,10
14740,-34,70,15
14741,-49,76,43
14742,-82,88,90
14743,-48,79,43
14744,-41,67,-1
14745,-51,73,-6
14746,-43,50,-9
14747,-37,64,-14
14748,-25,65,-16
14749,-6,59,-24
14750,-9,56,-21
14751,-8,49,-23
14752,-9,44,-24
14753,-11,40,-25
14754,-11,39,-28
14755,-18,33,-29
14756,-24,31,-27
14757,-34,38,-27
14758,-36,45,-26
14759,-42,53,-24
14760,-52,57,-18
14761,-119,69,-10
14762,-127,64,-1
14763,-69,128,60
14764,34,37,-46
14765,38,18,-19
14766,-34,87,12
14767,-10,77,-2
14768,12,55,-5
14769,2,63,-3
14770,-13,61,-4
14771,-17,55,-5
14772,-20,54,-4
14773,-21,51,-3
14774,-22,43,-3
14775,-21,41,-4
14776,-18,44,-4
14777,-17,48,-3
14778,-15,55,-2
14779,-16,60,-6
14780,-49,69,-3
14781,-64,66,25
14782,-81,87,27
14783,-88,79,19
14784,-89,71,16
14785,-93,74,15
14786,-87,67,14
14787,-64,61,2
14788,-56,59,-4
14789,-59,46,-9
14790,-45,38,-11
14791,-27,18,-12
14792,-17,12,-9
14793,-19,2,-2
14794,-18,0,5
14795,-36,-7,21
14796,-41,-7,30
14797,-28,-13,24
14798,-46,-15,27
14799,-65,-31,20
14800,-45,-41,25
14801,-37,-28,30
14802,-39,-24,39
14803,-45,-30,36
14804,-35,-36,31
14805,-32,-43,35
14806,-61,-40,40
14807,-67,-44,40
14808,-55,-51,22
14809,-40,-48,11
14810,-16,-42,-3
14811,-12,-42,-2
14812,-29,-44,15
14813,-43,-38,29
14814,-50,-40,32
14815,-46,-43,27
14816,-35,-47,20
14817,-25,-45,16
14818,-28,-39,16
14819,-35,-38,13
